d,-13,13,8,-0.62,0.62,0.38,1,-13,13,8,-0.62,0.62,0.38,2,-14,13,8,-0.67,0.62,0.38,3,-14,14,8,-0.67,0.67,0.38,4,-15,13,8,-0.71,0.62,0.38,5,-13,12,7,-0.62,0.57,0.33,6,-16,13,7,-0.76,0.62,0.33,7,-14,15,8,-0.67,0.71,0.38,8,-15,13,8,-0.71,0.62,0.38,9,-15,13,8,-0.67,0.62,0.38,10,-14,13,8,-0.67,0.62,0.38,11,-14,13,8,-0.67,0.62,0.38,12,-15,13,8,-0.71,0.62,0.38,13,-14,13,8,-0.67,0.62,0.38,14,-15,11,9,-0.71,0.52,0.43,15,-14,13,8,-0.67,0.62,0.38,16,-15,14,7,-0.71,0.67,0.33,17,-14,13,9,-0.67,0.62,0.43,18,-15,13,6,-0.71,0.62,0.29,19,-15,14,8,-0.71,0.67,0.38,20,-14,13,8,-0.67,0.62,0.38,21,-14,13,8,0.62,0.38,0,22,-15,13,8,-0.71,0.62,0.38,23,-15,13,8,-0.71,0.62,0.38,24,-15,14,8,-0.71,0.67,0.38,25,-13,12,8,-0.62,0.57,0.38,26,-15,14,8,-0.71,0.67,0.38,27,-14,13,8,-0.67,0.62,0.38,28,-15,13,8,-0.71,0.62,0.38,29,-14,14,8,-0.67,0.67,0.38,30,-15,14,8,-0.71,0.67,0.38,31,-14,13,8,-0.67,0.62,0.38,32,-15,13,7,-0.71,0.62,0.33,33,-15,13,8,-0.71,0.62,0.38,34,-15,13,8,-0.71,0.62,0.38,35,-15,12,8,-0.71,0.57,0.38,36,-15,14,7,-0.71,0.67,0.33,37,-13,14,8,-0.62,0.67,0.38,38,-13,12,8,-0.62,0.57,0.38,39,-14,13,8,-0.67,0.62,0.38,40,-16,13,8,-0.76,0.62,0.38,41,-15,14,9,-0.71,0.67,0.43,42,-15,13,8,-0.71,0.62,0.38,43,-15,13,8,-0.71,0.62,0.38,44,-14,14,8,-0.67,0.67,0.38,45,-16,14,8,-0.76,0.67,0.38,46,-15,12,8,-0.71,0.57,0.38,47,-14,13,8,-0.67,0.62,0.38,48,-15,14,8,-0.71,0.67,0.38,49,-15,12,7,-0.71,0.57,0.33,50
d,-14,12,8,-0.67,0.57,0.38,1,-14,12,8,-0.67,0.57,0.38,2,-15,13,9,-0.71,0.62,0.43,3,-15,12,7,-0.71,0.57,0.33,4,-15,13,9,-0.71,0.62,0.43,5,-14,13,7,-0.67,0.62,0.33,6,-16,12,9,-0.76,0.57,0.43,7,-14,14,8,-0.67,0.67,0.38,8,-14,12,8,-0.67,0.57,0.38,9,-14,12,8,-0.67,0.57,0.38,10,-15,13,9,-0.71,0.62,0.43,11,-14,14,7,-0.67,0.67,0.33,12,-15,12,9,-0.71,0.57,0.43,13,-16,11,8,-0.76,0.52,0.38,14,-14,11,8,-0.67,0.52,0.38,15,-15,14,9,-0.71,0.67,0.43,16,-14,12,9,-0.67,0.57,0.43,17,-15,13,8,-0.71,0.62,0.38,18,-14,13,8,-0.67,0.62,0.38,19,-14,13,8,-0.67,0.62,0.38,20,-14,13,8,-0.67,0.62,0.38,21,-15,12,8,-0.71,0.57,0.38,22,-14,13,8,-0.67,0.62,0.38,23,-13,12,8,-0.62,0.57,0.38,24,-13,13,9,-0.62,0.62,0.43,25,-15,13,8,-0.71,0.62,0.38,26,-16,14,8,-0.76,0.67,0.38,27,-16,13,7,-0.76,0.62,0.33,28,-14,13,7,-0.67,0.62,0.33,29,-14,13,7,-0.67,0.62,0.33,30,-14,13,8,-0.67,0.62,0.38,31,-14,12,8,-0.67,0.57,0.38,32,-15,13,8,-0.71,0.62,0.38,33,-15,13,9,-0.71,0.62,0.43,34,-16,13,7,-0.76,0.62,0.33,35,-14,12,9,-0.67,0.57,0.43,36,-15,13,7,-0.71,0.62,0.33,37,-14,13,7,-0.67,0.62,0.33,38,-14,13,8,-0.67,0.62,0.38,39,-15,13,6,-0.71,0.62,0.29,40,-15,13,7,-0.71,0.62,0.33,41,-15,13,8,-0.71,0.62,0.38,42,-13,14,7,-0.62,0.67,0.33,43,-15,13,7,-0.71,0.62,0.33,44,-15,14,8,-0.71,0.67,0.38,45,-15,12,7,-0.71,0.57,0.33,46,-14,11,7,-0.67,0.52,0.33,47,-15,14,8,-0.71,0.67,0.38,48,-14,12,7,-0.67,0.57,0.33,49,-14,14,8,-0.67,0.67,0.38,50
d,-14,12,8,-0.67,0.57,0.38,1,-14,12,8,-0.67,0.57,0.38,2,-14,12,9,-0.67,0.57,0.43,3,-14,14,9,-0.67,0.67,0.43,4,-14,10,7,-0.67,0.48,0.33,5,-14,12,9,-0.67,0.57,0.43,6,-14,13,9,-0.67,0.62,0.43,7,-15,12,9,-0.71,0.57,0.43,8,-15,13,8,-0.71,0.62,0.38,9,-15,13,8,-0.76,0.62,0.38,10,-16,13,8,-0.76,0.62,0.38,11,-15,10,7,-0.71,0.48,0.33,12,-14,13,8,-0.67,0.62,0.38,13,-14,11,8,-0.67,0.52,0.38,14,-16,12,9,-0.76,0.57,0.43,15,-15,10,9,-0.71,0.48,0.43,16,-16,14,9,-0.76,0.67,0.43,17,-15,13,9,-0.71,0.62,0.43,18,-14,13,9,-0.67,0.62,0.43,19,-15,13,7,-0.71,0.62,0.33,20,-15,13,7,-0.71,0.57,0.43,21,-15,12,9,-0.71,0.57,0.43,22,-15,12,9,-0.71,0.57,0.43,23,-14,13,9,-0.67,0.62,0.43,24,-14,12,8,-0.67,0.57,0.38,25,-15,13,8,-0.71,0.62,0.38,26,-15,12,8,-0.71,0.57,0.38,27,-15,13,8,-0.71,0.62,0.38,28,-15,13,9,-0.71,0.62,0.43,29,-14,12,8,-0.67,0.57,0.38,30,-15,12,9,-0.71,0.57,0.43,31,-14,13,8,-0.67,0.62,0.38,32,-16,11,8,-0.76,0.52,0.38,33,-16,13,8,-0.76,0.62,0.38,34,-14,12,8,-0.67,0.57,0.38,35,-15,13,8,-0.71,0.62,0.38,36,-15,12,8,-0.71,0.57,0.38,37,-14,13,8,-0.67,0.62,0.38,38,-16,11,8,-0.76,0.52,0.38,39,-14,12,8,-0.67,0.57,0.38,40,-15,12,8,-0.71,0.57,0.38,41,-15,13,8,-0.71,0.62,0.38,42,-16,12,8,-0.76,0.57,0.38,43,-16,12,8,-0.76,0.57,0.38,44,-21,13,10,-1,0.62,0.48,45,-15,11,8,-0.71,0.52,0.38,46,-12,13,8,-0.57,0.62,0.38,47,-13,15,9,-0.62,0.71,0.43,48,-11,12,8,-0.52,0.57,0.38,49,-11,12,7,-0.52,0.57,0.33,50
d,-15,14,8,-0.71,0.67,0.38,1,-15,14,8,-0.71,0.67,0.38,2,-15,12,9,-0.71,0.57,0.43,3,-15,13,9,-0.71,0.62,0.43,4,-14,12,8,-0.67,0.57,0.38,5,-15,12,9,-0.71,0.57,0.43,6,-15,13,8,-0.71,0.62,0.38,7,-15,12,8,-0.71,0.57,0.38,8,-15,13,9,-0.71,0.62,0.43,9,-15,13,9,-0.71,0.62,0.43,10,-14,11,7,-0.67,0.52,0.33,11,-15,12,8,-0.71,0.57,0.38,12,-15,12,8,-0.71,0.57,0.38,13,-15,12,8,-0.71,0.57,0.38,14,-15,10,6,-0.71,0.48,0.29,15,-13,13,10,-0.62,0.62,0.48,16,-15,11,8,-0.71,0.52,0.38,17,-15,12,7,-0.71,0.57,0.33,18,-15,12,8,-0.71,0.57,0.38,19,-16,13,9,-0.76,0.62,0.43,20,-16,12,9,-0.71,0.57,0.43,21,-15,12,9,-0.67,0.67,0.43,22,-14,14,9,-0.67,0.67,0.43,23,-16,14,8,-0.76,0.67,0.38,24,-14,13,9,-0.67,0.62,0.43,25,-14,13,8,-0.67,0.62,0.38,26,-14,12,7,-0.67,0.57,0.33,27,-14,12,7,-0.67,0.57,0.33,28,-15,12,8,-0.71,0.57,0.38,29,-15,13,8,-0.71,0.62,0.38,30,-15,12,8,-0.71,0.57,0.38,31,-15,13,7,-0.71,0.62,0.33,32,-15,12,7,-0.71,0.57,0.33,33,-15,13,8,-0.71,0.62,0.38,34,-16,12,7,-0.76,0.57,0.33,35,-15,11,8,-0.71,0.52,0.38,36,-15,13,8,-0.71,0.62,0.38,37,-15,12,7,-0.71,0.57,0.33,38,-15,12,8,-0.71,0.57,0.38,39,-15,12,8,-0.71,0.57,0.38,40,-16,13,7,-0.76,0.62,0.33,41,-13,12,7,-0.62,0.57,0.33,42,-16,12,8,-0.76,0.57,0.38,43,-14,11,8,-0.67,0.52,0.38,44,-16,12,8,-0.76,0.57,0.38,45,-15,13,8,-0.71,0.62,0.38,46,-15,13,8,-0.71,0.62,0.38,47,-16,13,8,-0.76,0.62,0.38,48,-15,13,8,-0.71,0.62,0.38,49,-15,12,8,-0.71,0.57,0.38,50
d,-14,13,8,-0.67,0.62,0.38,1,-14,13,8,-0.67,0.62,0.38,2,-14,12,7,-0.67,0.57,0.33,3,-14,13,8,-0.67,0.62,0.38,4,-15,13,10,-0.71,0.62,0.48,5,-15,12,9,-0.71,0.57,0.43,6,-14,13,7,-0.67,0.62,0.33,7,-15,11,8,-0.71,0.52,0.38,8,-16,12,8,-0.76,0.57,0.38,9,-16,12,8,-0.71,0.57,0.38,10,-15,12,8,-0.71,0.57,0.38,11,-17,11,8,-0.81,0.52,0.38,12,-14,12,8,-0.67,0.57,0.38,13,-15,13,8,-0.71,0.62,0.38,14,-15,11,8,-0.71,0.52,0.38,15,-14,12,8,-0.67,0.57,0.38,16,-14,11,6,-0.67,0.52,0.29,17,-15,13,9,-0.71,0.62,0.43,18,-16,12,9,-0.76,0.57,0.43,19,-15,12,8,-0.71,0.57,0.38,20,-15,12,9,-0.71,0.57,0.43,21,-15,13,9,-0.71,0.62,0.43,22,-15,13,9,-0.71,0.57,0.38,23,-15,12,8,-0.71,0.57,0.38,24,-14,13,9,-0.67,0.62,0.43,25,-15,12,8,-0.71,0.57,0.38,26,-15,12,8,-0.71,0.57,0.38,27,-16,12,9,-0.76,0.57,0.43,28,-15,13,9,-0.71,0.62,0.43,29,-15,13,8,-0.71,0.62,0.38,30,-15,12,8,-0.71,0.57,0.38,31,-16,14,9,-0.76,0.67,0.43,32,-15,12,8,-0.71,0.57,0.38,33,-16,13,8,-0.76,0.62,0.38,34,-15,12,8,-0.71,0.57,0.38,35,-16,12,9,-0.76,0.57,0.43,36,-15,11,9,-0.71,0.52,0.43,37,-15,12,8,-0.71,0.57,0.38,38,-15,14,7,-0.71,0.67,0.33,39,-16,12,8,-0.76,0.57,0.38,40,-15,13,8,-0.71,0.62,0.38,41,-15,12,8,-0.71,0.57,0.38,42,-16,12,8,-0.76,0.57,0.38,43,-16,12,7,-0.76,0.57,0.33,44,-16,12,8,-0.76,0.57,0.38,45,-14,11,8,-0.67,0.52,0.38,46,-16,11,9,-0.76,0.52,0.43,47,-15,11,8,-0.71,0.52,0.38,48,-15,12,9,-0.71,0.57,0.43,49,-15,11,8,-0.71,0.52,0.38,50
d,-17,13,8,-0.81,0.62,0.38,1,-17,13,8,-0.81,0.62,0.38,2,-16,13,9,-0.76,0.62,0.43,3,-16,12,8,-0.76,0.57,0.38,4,-14,11,9,-0.67,0.52,0.43,5,-15,12,7,-0.71,0.57,0.33,6,-15,11,8,-0.71,0.52,0.38,7,-16,11,9,-0.76,0.52,0.43,8,-15,11,9,-0.71,0.52,0.43,9,-15,11,9,-0.71,0.52,0.38,10,-15,11,8,-0.71,0.52,0.38,11,-15,12,9,-0.71,0.57,0.43,12,-15,13,8,-0.71,0.62,0.38,13,-15,15,7,-0.71,0.71,0.33,14,-15,11,8,-0.71,0.52,0.38,15,-15,13,7,-0.71,0.62,0.33,16,-15,11,8,-0.71,0.52,0.38,17,-17,13,8,-0.81,0.62,0.38,18,-16,11,8,-0.76,0.52,0.38,19,-15,12,7,-0.71,0.57,0.33,20,-15,12,7,-0.76,0.52,0.38,21,-16,11,8,-0.76,0.52,0.38,22,-16,11,5,-0.76,0.52,0.24,23,-16,11,6,-0.76,0.52,0.29,24,-15,11,6,-0.71,0.52,0.29,25,-16,12,7,-0.76,0.57,0.33,26,-16,13,9,-0.76,0.62,0.43,27,-15,12,8,-0.71,0.57,0.38,28,-16,13,8,-0.76,0.62,0.38,29,-16,13,7,-0.76,0.62,0.33,30,-16,13,9,-0.76,0.62,0.43,31,-15,13,8,-0.71,0.62,0.38,32,-16,11,8,-0.76,0.52,0.38,33,-15,12,9,-0.71,0.57,0.43,34,-15,13,7,-0.71,0.62,0.33,35,-15,12,8,-0.71,0.57,0.38,36,-14,12,8,-0.67,0.57,0.38,37,-15,11,8,-0.71,0.52,0.38,38,-16,13,8,-0.76,0.62,0.38,39,-16,13,8,-0.76,0.62,0.38,40,-16,13,7,-0.76,0.62,0.33,41,-15,13,8,-0.71,0.62,0.38,42,-15,12,7,-0.71,0.57,0.33,43,-16,12,7,-0.76,0.57,0.33,44,-15,11,8,-0.71,0.52,0.38,45,-14,12,9,-0.67,0.57,0.43,46,-15,12,8,-0.71,0.57,0.38,47,-15,13,8,-0.71,0.62,0.38,48,-16,12,7,-0.76,0.57,0.33,49,-17,13,8,-0.81,0.62,0.38,50
d,-16,12,8,-0.76,0.57,0.38,1,-16,12,8,-0.76,0.57,0.38,2,-16,12,8,-0.76,0.57,0.38,3,-16,13,8,-0.76,0.62,0.38,4,-15,12,8,-0.71,0.57,0.38,5,-17,11,7,-0.81,0.52,0.33,6,-15,11,8,-0.71,0.52,0.38,7,-15,13,7,-0.71,0.62,0.33,8,-15,11,9,-0.71,0.52,0.43,9,-15,11,7,-0.76,0.52,0.33,10,-16,11,7,-0.76,0.52,0.33,11,-15,12,7,-0.71,0.57,0.33,12,-16,11,8,-0.76,0.52,0.38,13,-17,12,8,-0.81,0.57,0.38,14,-15,12,8,-0.71,0.57,0.38,15,-15,11,8,-0.71,0.52,0.38,16,-17,12,8,-0.81,0.57,0.38,17,-16,13,8,-0.76,0.62,0.38,18,-16,12,9,-0.76,0.57,0.43,19,-16,11,8,-0.76,0.52,0.38,20,-16,11,8,-0.71,0.52,0.38,21,-15,11,8,-0.71,0.52,0.38,22,-15,12,8,-0.71,0.57,0.38,23,-15,13,8,-0.71,0.62,0.38,24,-15,13,8,-0.71,0.62,0.38,25,-16,11,8,-0.76,0.52,0.38,26,-15,12,8,-0.71,0.57,0.38,27,-14,12,8,-0.67,0.57,0.38,28,-15,12,8,-0.71,0.57,0.38,29,-15,12,8,-0.71,0.57,0.38,30,-16,12,7,-0.76,0.57,0.33,31,-15,11,8,-0.71,0.52,0.38,32,-15,12,7,-0.71,0.57,0.33,33,-16,12,8,-0.76,0.57,0.38,34,-16,12,9,-0.76,0.57,0.43,35,-17,13,7,-0.81,0.62,0.33,36,-16,12,7,-0.76,0.57,0.33,37,-15,12,8,-0.71,0.57,0.38,38,-16,11,9,-0.76,0.52,0.43,39,-16,12,8,-0.76,0.57,0.38,40,-15,12,7,-0.71,0.57,0.33,41,-15,12,7,-0.71,0.57,0.33,42,-16,12,7,-0.76,0.57,0.33,43,-16,12,8,-0.76,0.57,0.38,44,-15,11,6,-0.71,0.52,0.29,45,-16,12,8,-0.76,0.57,0.38,46,-15,13,7,-0.71,0.62,0.33,47,-16,11,8,-0.76,0.52,0.38,48,-16,11,8,-0.76,0.52,0.38,49,-16,12,8,-0.76,0.57,0.38,50
d,-15,11,8,-0.71,0.52,0.38,1,-15,11,8,-0.71,0.52,0.38,2,-14,13,7,-0.67,0.62,0.33,3,-14,13,7,-0.67,0.62,0.33,4,-13,13,9,-0.62,0.62,0.43,5,-15,11,7,-0.71,0.52,0.33,6,-15,12,8,-0.71,0.57,0.38,7,-16,11,7,-0.76,0.52,0.33,8,-16,13,7,-0.76,0.62,0.33,9,-16,13,7,-0.76,0.62,0.33,10,-17,11,9,-0.81,0.52,0.43,11,-15,12,8,-0.71,0.57,0.38,12,-16,11,8,-0.76,0.52,0.38,13,-16,11,8,-0.76,0.52,0.38,14,-15,12,7,-0.71,0.57,0.33,15,-17,10,6,-0.81,0.48,0.29,16,-15,12,8,-0.71,0.57,0.38,17,-15,13,8,-0.71,0.62,0.38,18,-15,12,9,-0.71,0.57,0.43,19,-15,12,9,-0.76,0.62,0.33,20,-16,13,7,-0.76,0.62,0.33,21,-17,11,7,-0.81,0.52,0.33,22,-15,11,7,-0.71,0.52,0.33,23,-16,13,7,-0.76,0.62,0.33,24,-14,12,8,-0.67,0.57,0.38,25,-17,13,8,-0.81,0.62,0.38,26,-16,11,7,-0.76,0.52,0.33,27,-15,13,8,-0.71,0.62,0.38,28,-15,12,9,-0.71,0.57,0.43,29,-16,13,8,-0.76,0.62,0.38,30,-15,12,7,-0.71,0.57,0.33,31,-15,12,8,-0.71,0.57,0.38,32,-16,12,8,-0.76,0.57,0.38,33,-14,12,7,-0.67,0.57,0.33,34,-15,12,8,-0.71,0.57,0.38,35,-14,11,8,-0.67,0.52,0.38,36,-16,13,8,-0.76,0.62,0.38,37,-15,13,7,-0.71,0.62,0.33,38,-15,13,8,-0.71,0.62,0.38,39,-16,12,7,-0.76,0.57,0.33,40,-15,12,7,-0.71,0.57,0.33,41,-16,12,7,-0.76,0.57,0.33,42,-16,12,8,-0.76,0.57,0.38,43,-16,12,7,-0.76,0.57,0.33,44,-15,13,8,-0.71,0.62,0.38,45,-15,12,6,-0.71,0.57,0.29,46,-16,12,7,-0.76,0.57,0.33,47,-16,12,8,-0.76,0.57,0.38,48,-16,12,8,-0.76,0.57,0.38,49,-16,11,8,-0.76,0.52,0.38,50
d,-16,11,6,-0.76,0.52,0.29,1,-16,11,6,-0.76,0.52,0.29,2,-14,13,8,-0.67,0.62,0.38,3,-15,13,8,-0.71,0.62,0.38,4,-16,12,7,-0.76,0.57,0.33,5,-17,12,7,-0.81,0.57,0.33,6,-15,12,9,-0.71,0.57,0.43,7,-14,11,8,-0.67,0.52,0.38,8,-16,13,8,-0.76,0.62,0.38,9,-16,13,8,-0.81,0.57,0.38,10,-17,12,8,-0.81,0.57,0.38,11,-16,12,7,-0.76,0.57,0.33,12,-16,14,8,-0.76,0.67,0.38,13,-15,12,8,-0.71,0.57,0.38,14,-18,12,8,-0.86,0.57,0.38,15,-14,13,8,-0.67,0.62,0.38,16,-16,12,8,-0.76,0.57,0.38,17,-15,12,7,-0.71,0.57,0.33,18,-13,12,8,-0.62,0.57,0.38,19,-15,13,8,-0.71,0.62,0.38,20,-16,13,8,-0.76,0.62,0.38,21,-16,13,8,-0.76,0.62,0.38,22,-15,12,8,-0.71,0.57,0.38,23,-15,13,8,-0.71,0.62,0.38,24,-14,11,8,-0.67,0.52,0.38,25,-14,13,8,-0.67,0.62,0.38,26,-15,11,9,-0.71,0.52,0.43,27,-15,12,8,-0.71,0.57,0.38,28,-15,12,8,-0.71,0.57,0.38,29,-15,14,8,-0.71,0.67,0.38,30,-15,13,8,-0.71,0.62,0.38,31,-16,12,6,-0.76,0.57,0.29,32,-15,11,8,-0.71,0.52,0.38,33,-16,12,8,-0.76,0.57,0.38,34,-16,12,8,-0.76,0.57,0.38,35,-15,12,8,-0.71,0.57,0.38,36,-15,13,8,-0.71,0.62,0.38,37,-16,13,8,-0.76,0.62,0.38,38,-15,11,7,-0.71,0.52,0.33,39,-16,12,8,-0.76,0.57,0.38,40,-15,12,8,-0.71,0.57,0.38,41,-15,13,7,-0.71,0.62,0.33,42,-16,12,8,-0.76,0.57,0.38,43,-14,11,8,-0.67,0.52,0.38,44,-16,11,8,-0.76,0.52,0.38,45,-16,13,8,-0.76,0.62,0.38,46,-15,11,8,-0.71,0.52,0.38,47,-15,13,7,-0.71,0.62,0.33,48,-16,13,7,-0.76,0.62,0.33,49,-15,11,8,-0.71,0.52,0.38,50
d,-15,11,9,-0.71,0.52,0.43,1,-15,11,9,-0.71,0.52,0.43,2,-16,13,9,-0.76,0.62,0.43,3,-15,12,8,-0.71,0.57,0.38,4,-15,12,8,-0.71,0.57,0.38,5,-17,12,8,-0.81,0.57,0.38,6,-15,11,7,-0.71,0.52,0.33,7,-16,11,8,-0.76,0.52,0.38,8,-15,11,7,-0.71,0.52,0.33,9,-15,11,7,-0.71,0.52,0.33,10,-17,12,8,-0.81,0.57,0.38,11,-15,11,8,-0.71,0.52,0.38,12,-16,11,7,-0.76,0.52,0.33,13,-15,10,7,-0.71,0.48,0.33,14,-17,12,8,-0.81,0.57,0.38,15,-15,12,9,-0.71,0.57,0.43,16,-15,12,8,-0.71,0.57,0.38,17,-15,12,8,-0.71,0.57,0.38,18,-15,11,9,-0.71,0.52,0.43,19,-15,11,9,-0.71,0.57,0.43,20,-15,12,9,-0.71,0.57,0.43,21,-15,13,8,-0.71,0.62,0.38,22,-16,12,9,-0.76,0.57,0.43,23,-14,11,8,-0.67,0.52,0.38,24,-15,12,8,-0.71,0.57,0.38,25,-15,12,8,-0.71,0.57,0.38,26,-16,13,7,-0.76,0.62,0.33,27,-15,12,8,-0.71,0.57,0.38,28,-14,12,7,-0.67,0.57,0.33,29,-15,11,8,-0.71,0.52,0.38,30,-16,10,8,-0.76,0.48,0.38,31,-17,11,7,-0.81,0.52,0.33,32,-16,11,7,-0.76,0.52,0.33,33,-16,13,8,-0.76,0.62,0.38,34,-15,11,8,-0.71,0.52,0.38,35,-15,12,8,-0.71,0.57,0.38,36,-14,12,8,-0.67,0.57,0.38,37,-15,12,8,-0.71,0.57,0.38,38,-15,13,8,-0.71,0.62,0.38,39,-16,12,7,-0.76,0.57,0.33,40,-16,12,7,-0.76,0.57,0.33,41,-15,13,8,-0.71,0.62,0.38,42,-15,13,8,-0.71,0.62,0.38,43,-16,12,6,-0.76,0.57,0.29,44,-16,12,8,-0.76,0.57,0.38,45,-14,12,8,-0.67,0.57,0.38,46,-16,11,7,-0.76,0.52,0.33,47,-15,11,8,-0.71,0.52,0.38,48,-16,11,7,-0.76,0.52,0.33,49,-16,12,9,-0.76,0.57,0.43,50
